52.3893584463666	38.7758152438107	48.9325194322382	29.6395426817204	48.8679772279963	29.7796530673413
54.8305294514920	40.8771227526419	47.8551588690103	35.6564849578870	48.5755914723133	36.1363282556236
55.4155797498532	34.7432843667593	52.3088066513135	36.6876482150495	47.5244913258630	23.6856770049689
55.5325227868661	50.5740632044800	46.8993610884473	28.2355528589554	43.4762701280716	38.3681161499315
55.0903341616958	39.8616684314594	50.7146433750688	28.4931935353556	49.7205260466823	23.4706031711295
53.2511893860579	34.5145691055665	53.7394529680132	33.6215055226147	44.0061455872407	29.2556338192590
55.5701636793377	38.0155440953486	49.9439821256030	38.5306027665811	41.6417827071602	41.1584401206621
55.0285580238944	41.2100249619856	48.3189845361588	32.5641696373746	46.6451410565425	28.7641407498203
53.7858093122679	42.0408047096737	49.2734681705720	39.5174255803827	39.6865994677437	43.0013160814352
55.0167120016179	44.0049932630532	47.6867096392108	33.0286741938283	43.0138449159731	34.7508592040874
53.7035322850575	33.8145905289448	52.0896261571146	41.7080046092012	47.3294053945925	24.2510849388331
54.0670715055815	36.8567127172702	50.0008040284675	32.3701274478169	51.1875787055685	28.8511448863716
54.8077183989159	41.1278665949170	51.6337240338522	29.7523950256988	45.0128725285852	30.0297249957333
55.2232019735142	44.1783318300472	46.6843895863328	39.3680752076648	49.0638110802947	45.1916245405531
56.8329299752633	40.6456140365009	54.8240626655721	36.7986217466373	33.5640977601405	30.9241345552858
54.7035594799196	47.6287207654545	48.0301319906353	34.3825401313533	43.3611681144132	36.2196003418187
55.8803264983933	43.0084528734415	50.9869432559072	33.5279101731838	37.1725416546339	35.6924515996278
54.3137678931679	43.8778426759709	45.8192492692638	29.6279365789218	48.6495220763181	36.1820226603865
54.5217402287422	35.8547074146151	53.4499863178629	32.8461898372805	38.0404825169400	24.7511922233633
55.9523586518344	34.5812445677511	51.2473643149729	36.3871456976932	46.8079349684734	25.9027493234593
55.4960218686248	30.7832193528363	53.2389655461165	40.8780037959259	43.3007801173366	25.2946952580683
55.4860223422782	35.6348288511114	52.9242504602528	43.9454539040008	40.4080630312831	27.4435877102847
52.2913993426776	40.9865005428753	44.6151228459972	35.3658825131929	54.6663375474674	34.3168453331678
56.6777502126232	48.9276637730920	47.1114475242320	31.0639968121510	39.0153491200424	43.2797431723905
56.0457003616839	40.5767445732173	50.2319229465601	38.2273207095343	43.9523383429853	30.2920677777310
56.5286517743662	38.0824440877291	53.4015962965758	41.5634709858305	41.6958491264756	22.8207111097835
55.9909049149154	39.2706123613569	51.5892907727145	38.1404459390281	41.9898833415617	25.5152229422337
56.5053783850108	37.6064785935943	52.1645072977498	42.0890635288176	46.9415799082305	27.5715263578457
54.9164824305465	38.6914089993745	50.7610524769037	37.3000205809800	44.6500441950262	30.7728525192273
54.6921700372234	40.7457889274251	48.1857124302888	41.5060188185849	41.7897952763091	40.0285743867948
56.0567517710769	38.9794626082637	50.6176951168141	41.9342031511564	48.7790044595868	24.0989043048083
55.0432203510048	40.3408783628082	48.2659484150808	40.9499531325371	45.7294928764453	27.1086153684278
54.2101225974696	39.6533401652532	52.2377577191819	24.9955291194639	41.4756699558420	39.1626591939806
55.2221018302785	40.0652722671192	50.6932403866305	36.8594263823104	43.2224731185920	25.6341141466848
55.5149548360933	45.0583223979847	44.7074027873583	31.5530076035078	54.5060282223075	27.4468326120250
55.1708601995564	40.0959059387760	49.2997837716935	38.5108563407369	47.1575434161750	24.4818585038012
58.1287632012523	41.8435666082744	51.6483305576017	49.4914318155188	42.7658244240312	22.2070796845874
54.9133499799983	40.3294983293255	49.0225636738452	34.8315378034472	46.0056336763006	31.3924347500045
55.9399827039680	47.3557811198346	43.9756993502505	37.2344409424116	45.5085100145028	36.2550362077027
56.6771656286566	43.2227291127314	50.8882292910817	37.2812848001464	43.1640948603077	27.0191419025379
54.6095917326591	36.5737724913378	51.2068549992969	35.3701233921298	44.9132277138081	23.7336518594841
53.0539543843690	36.4564232293463	48.8914729342994	42.5848831108777	53.4284432449698	27.6787897836052
56.0197895455425	42.3334544471884	48.7453526535156	28.8999052513787	44.3071096816423	34.2305047534320
55.8041696229822	40.8674778379022	51.5767872995819	41.2673763290184	42.0031974006905	21.2503056772262
